time,mean number of programs,standard deviation
0.05454271305329834,2747.042309808284,277.35068381731924
0.05479472336900287,2760.591379685694,278.8198545779041
0.055047898078549706,2774.799030961708,280.23014862140104
0.055302242561929005,2789.702758797015,280.05658350704607
0.055557762223988776,2805.641435105784,280.2889732342707
0.05581446249454964,2820.089187031527,282.93364427508806
0.05607234882852033,2834.996552381619,283.5754762064312
0.05633142670601355,2849.633918128233,283.9947193168059
0.056591701632462424,2864.4178779918643,283.40484748156155
0.05685317913873753,2879.5084514014584,284.4027118959864
0.05711586478126432,2894.382110164527,283.0248626101041
0.05737976414214134,2909.5309043484067,281.98911883178545
0.05764488282925876,2924.3430533437595,280.64726044447934
0.05791122647641758,2938.871832736148,280.73064743551396
0.05817880074344935,2953.936337371506,280.0024867344704
0.05844761131633634,2969.65202272003,279.5534347741838
0.05871766390733255,2985.274556211334,279.9332470173472
0.058988964255084965,3001.136678966493,280.26486570547394
0.059261518124755524,3015.4359132391446,280.67307715010486
0.0595353313081437,3030.7168255418824,281.16600718209344
0.05981040962380941,3046.325292277949,281.3888134711928
0.06008675891719687,3061.4041962919755,281.5225708925165
0.06036438506075867,3075.594179537962,283.47072738337516
0.060643293954080614,3088.533753780315,287.23136487940803
0.06092349152400712,3101.875715580595,287.98750311889216
0.061204983724766994,3118.8621870447455,288.120675540862
0.06148777653810023,3134.7947741433813,288.07476437499406
0.06177187597338491,3150.35182154238,288.39441223661044
0.062057288067765004,3166.435233374509,288.38701867156004
0.06234401888627864,3182.482558339424,287.95230289448887
0.0626320745219869,3198.421972217386,287.58670360153405
0.06292146109610344,3215.6448452526756,287.3256620380713
0.06321218475812451,3231.7775862291755,288.2983146674265
0.06350425168595962,3247.614745842722,287.0335530084277
0.06379766808606283,3264.9112032028697,287.25073771397325
0.06409244019356454,3281.905396125262,288.8770334524431
0.0643885742724042,3298.5840085856807,289.4466880991948
0.06468607661546327,3313.52587681086,288.32886297494633
0.06498495354469888,3329.284246628912,287.5804450257774
0.06528521141127848,3345.7783524713095,286.57853068199995
0.06558685659571432,3357.909375152404,290.34859557383453
0.0658898955079995,3371.3793686414997,295.9400253568428
0.06619433458774394,3386.7584207408754,294.452390633123
0.06650018030431118,3401.0010925642955,293.603527203817
0.06680743915695615,3417.7945516161444,295.86714095303904
0.06711611767496284,3435.3198030063395,295.9964033308803
0.06742622241778343,3451.5386960069177,295.91129156391304
0.06773775997517752,3467.8420469628954,295.71972860688646
0.06805073696735206,3485.5598308177578,295.6821390140643
0.06836516004510239,3502.3590760370325,294.2940188431918
0.06868103588995304,3519.6849909326033,294.7564088470154
0.06899837121430018,3537.4950987905236,294.07843046001176
0.06931717276155408,3557.2110814741113,294.3704798174803
0.06963744730628223,3575.5647551654088,295.2410128804801
0.06995920165435375,3595.7175984810383,296.42294405561574
0.07028244264308349,3614.4894950573535,296.52877234467377
0.07060717714137772,3630.9915474165164,298.8271897445545
0.07093341204987996,3650.7712145011815,300.7221375725239
0.07126115430111746,3669.9803179573973,301.92899692281816
0.07159041085964889,3690.0991527437754,304.5623279689614
0.0719211887222119,3709.707751526856,306.34376062037165
0.07225349491787214,3730.055382966521,308.08908788816194
0.07258733650817253,3750.6393386923855,309.5702680221744
0.07292272058728312,3769.7112749065054,311.51471759019364
0.0732596542821523,3790.456325056059,312.80113845790294
0.07359814475265768,3810.0662051441855,313.5547820176473
0.07393819919175866,3830.0786278257974,316.53097596300574
0.07427982482564918,3851.797578946795,320.19306720997207
0.07462302891391108,3870.5982676229373,324.4305335944238
0.07496781874966876,3890.4727138944663,326.99970610142003
0.07531420165974372,3909.6923260394265,327.37262874619614
0.07566218500481055,3928.167859648254,327.9439415053547
0.0760117761795533,3948.3134135921673,330.7096880878766
0.07636298261282241,3968.6312121430296,332.5988129761349
0.07671581176779302,3989.1477082234765,333.02431097625146
0.07707027114212299,4009.745657129034,335.35655889503397
0.0774263682681127,4028.3592568677195,335.3077673934568
0.0777841107128649,4047.9052066988233,336.63815792855075
0.07814350607844542,4068.231390389375,337.9124270493122
0.07850456200204509,4087.704397746637,337.03798155868213
0.07886728615614153,4108.806326156164,338.39599285520524
0.07923168624866253,4127.649838377238,338.311896944141
0.07959777002314986,4146.7572973139,337.7723447631987
0.07996554525892346,4169.464974474644,339.29800538890464
0.08033501977124735,4190.769932466546,341.8862655837726
0.08070620141149504,4211.5563799312995,344.8459364119685
0.08107909806731686,4233.5018725259115,349.9190606236514
0.08145371766280746,4255.481095991092,352.1071139920602
0.0818300681586739,4278.052854952201,354.22199196446775
0.0822081575524054,4299.593071572107,358.62545317369336
0.08258799387844268,4320.899171656685,360.5796581458092
0.08296958520834907,4343.405533087036,363.3159935705512
0.08335293965098195,4365.521974024148,364.45589808645065
0.0837380653526649,4388.618585154992,366.82034904874564
0.08412497049736119,4410.335992238086,370.0291324542836
0.08451366330684718,4432.116008033701,372.7559805321401
0.08490415204088747,4453.415537292348,374.849839693141
0.08529644499741025,4475.290452336006,375.64244625905
0.08569055051268347,4498.16086856835,375.9533139732664
0.08608647696149245,4518.94107949546,376.1442532734749
0.08648423275731722,4540.438927088422,376.18477154970884
0.08688382635251184,4563.811250984737,377.65484470637034
0.0872852662384838,4586.78369000822,379.16796355014424
0.08768856094587427,4608.1373556750905,378.2973307277793
0.08809371904473991,4631.464253652104,383.39469001544336
0.08850074914473434,4653.7358641071205,386.9827280747724
0.08890965989529158,4675.5771466036185,390.45817627631055
0.08932045998580969,4699.001024460226,391.8522970435081
0.0897331581458352,4721.296987053076,392.65915008439913
0.09014776314524918,4744.224144023972,395.15144433959904
0.09056428379445289,4767.682636922199,396.38757700523746
0.09098272894455559,4789.161424027747,401.0545380294481
0.09140310748756232,4813.312385593854,403.0785190611121
0.09182542835656282,4837.268910752968,404.21164069216644
0.09224970052592174,4862.45767098086,406.3370686901679
0.09267593301146879,4887.531982477327,408.1793608737127
0.09310413487069075,4909.357740872378,409.19828278468736
0.09353431520292387,4932.114451578409,412.05729180544967
0.0939664831495469,4956.190214360597,413.4646528211657
0.09440064789417603,4981.224042581722,416.0037122693105
0.09483681866285923,5005.333599530726,418.7600152921163
0.0952750047242729,5031.450510399859,421.47408357892056
0.09571521538991866,5054.0720774459,425.0215047697513
0.09615746001432096,5080.237275020435,428.2872384244177
0.09660174799522646,5108.676726903365,432.070049382808
0.09704808877380301,5134.173050211366,435.23686249670743
0.09749649183484087,5161.959908611535,438.44589325257766
0.09794696670695395,5189.597370188012,442.88041299796953
0.09839952296278232,5217.92307543463,447.06479128664444
0.09885417021919574,5246.401266311661,451.9004196294791
