time,mean number of programs,standard deviation
0.015072253093107562,2533.6722810661804,79.18410514587887
0.01514189325304352,2545.4117915944926,81.52326872981085
0.015211855179861048,2557.2815420382167,82.30320408108886
0.015282140360258701,2572.328146393969,83.01561557432369
0.015352750287804227,2586.1754794140134,82.47580379007566
0.015423686462966282,2599.3606808136115,83.43848190042
0.015494950393146316,2611.5222802229982,83.04712118495641
0.01556654359271062,2621.441860303074,83.1532675943897
0.01563846758302247,2631.6994930454653,84.7242559839304
0.015710723892474503,2641.4339565824184,88.48302069724167
0.015783314056521173,2652.051603281564,91.01911193626921
0.015856239617711373,2662.7607304711473,93.39827863583615
0.01592950212572123,2674.3675339740985,96.62261861452734
0.01600310313738701,2687.3514834742746,97.81487562543843
0.016077044216738237,2699.679323408862,98.79881498729223
0.016151326935030904,2711.534405590719,97.32652819886107
0.016225952870780873,2724.524833368163,98.78055121209935
0.016300923609797412,2737.585139008437,100.59850511115685
0.01637624074521688,2750.091827995765,103.07297151969695
0.016451905877536626,2762.1098761073235,104.66997328256049
